order_id,customer,date,product,category,quantity,unit_price,revenue
ORD-000997,CUST-0133,2023-10-15,Face Moisturizer,Beauty,2,65.0,130.0
ORD-000998,CUST-0105,2023-10-16,Vitamin C Serum,Beauty,3,13.14,39.42
ORD-000999,CUST-0010,2023-10-16,Cotton Hoodie,Clothing,1,91.63,91.63
ORD-001000,CUST-0225,2023-10-16,Rain Jacket,Clothing,1,18.63,18.63
ORD-001001,CUST-0138,2023-10-16,Vitamin C Serum,Beauty,1,7.71,7.71
ORD-001002,CUST-0327,2023-10-16,Coffee Grinder,Home & Kitchen,2,39.92,79.84
ORD-001003,CUST-0174,2023-10-16,Healthy Meal Prep,Books,1,7.01,7.01
ORD-001004,CUST-0056,2023-10-16,Cotton Hoodie,Clothing,1,57.32,57.32
ORD-001005,CUST-0059,2023-10-17,Smart Watch,Electronics,1,93.67,93.67
ORD-001006,CUST-0380,2023-10-17,Python Crash Course,Books,2,21.55,43.1
ORD-001007,CUST-0056,2023-10-17,Makeup Brush Set,Beauty,1,13.73,13.73
ORD-001008,CUST-0439,2023-10-17,Coffee Grinder,Home & Kitchen,1,237.95,237.95
ORD-001009,CUST-0439,2023-10-18,Webcam Pro,Electronics,1,40.84,40.84
ORD-001010,CUST-0417,2023-10-18,Yoga Mat,Sports,1,25.12,25.12
ORD-001011,CUST-0159,2023-10-18,Air Fryer,Home & Kitchen,1,14.2,14.2
ORD-001012,CUST-0106,2023-10-18,Cotton Hoodie,Clothing,2,65.15,130.3
ORD-001013,CUST-0268,2023-10-18,Electric Kettle,Home & Kitchen,1,124.62,124.62
ORD-001014,CUST-0078,2023-10-19,Portable Charger,Electronics,1,94.68,94.68
ORD-001015,CUST-0119,2023-10-19,Personal Finance Basics,Books,1,19.97,19.97
ORD-001016,CUST-0164,2023-10-20,Webcam Pro,Electronics,1,37.31,37.31
ORD-001017,CUST-0273,2023-10-20,Foam Roller,Sports,1,17.29,17.29
ORD-001018,CUST-0337,2023-10-21,Running Waist Pack,Sports,1,38.03,38.03
ORD-001019,CUST-0393,2023-10-21,Cotton Hoodie,Clothing,3,20.31,60.93
ORD-001020,CUST-0056,2023-10-21,Graphic T-Shirt,Clothing,3,42.66,127.98
ORD-001021,CUST-0001,2023-10-21,Robot Vacuum,Home & Kitchen,1,125.02,125.02
ORD-001022,CUST-0506,2023-10-21,Cotton Hoodie,Clothing,1,21.28,21.28
ORD-001023,CUST-0289,2023-10-21,Running Shoes,Clothing,1,87.52,87.52
ORD-001024,CUST-0064,2023-10-21,Wireless Headphones,Electronics,1,58.49,58.49
ORD-001025,CUST-0201,2023-10-21,Smart Watch,Electronics,1,62.78,62.78
ORD-001026,CUST-0077,2023-10-21,Yoga Mat,Sports,2,11.22,22.44
ORD-001027,CUST-0022,2023-10-21,Smart Watch,Electronics,1,134.93,134.93
ORD-001028,CUST-0200,2023-10-22,Smart Watch,Electronics,1,336.04,336.04
ORD-001029,CUST-0360,2023-10-22,Yoga Mat,Sports,1,129.1,129.1
ORD-001030,CUST-0246,2023-10-22,Air Fryer,Home & Kitchen,1,77.93,77.93
ORD-001031,CUST-0387,2023-10-23,Personal Finance Basics,Books,3,19.65,58.95
ORD-001032,CUST-0206,2023-10-23,Laptop Stand,Electronics,1,96.69,96.69
ORD-001033,CUST-0149,2023-10-23,Webcam Pro,Electronics,1,377.19,377.19
ORD-001034,CUST-0238,2023-10-23,Wireless Headphones,Electronics,1,328.47,328.47
ORD-001035,CUST-0543,2023-10-24,Trail Backpack,Sports,1,9.27,9.27
ORD-001036,CUST-0557,2023-10-24,Makeup Brush Set,Beauty,1,35.56,35.56
ORD-001037,CUST-0010,2023-10-24,Graphic T-Shirt,Clothing,1,20.11,20.11
ORD-001038,CUST-0055,2023-10-24,Mechanical Keyboard,Electronics,2,36.79,73.58
ORD-001039,CUST-0001,2023-10-24,Business Strategy Handbook,Books,1,14.26,14.26
ORD-001040,CUST-0535,2023-10-24,Cotton Hoodie,Clothing,2,28.96,57.92
ORD-001041,CUST-0553,2023-10-24,Coffee Grinder,Home & Kitchen,1,75.91,75.91
ORD-001042,CUST-0083,2023-10-25,Modern JavaScript Guide,Books,2,10.42,20.84
ORD-001043,CUST-0440,2023-10-26,Cotton Hoodie,Clothing,1,22.09,22.09
ORD-001044,CUST-0480,2023-10-26,Bluetooth Speaker,Electronics,2,44.0,88.0
ORD-001045,CUST-0551,2023-10-26,Makeup Brush Set,Beauty,2,19.26,38.52
ORD-001046,CUST-0410,2023-10-27,Bamboo Cutting Board,Home & Kitchen,2,40.0,80.0
ORD-001047,CUST-0394,2023-10-27,Smart Watch,Electronics,3,89.36,268.08
ORD-001048,CUST-0519,2023-10-28,Wireless Headphones,Electronics,1,675.13,675.13
ORD-001049,CUST-0413,2023-10-28,Air Fryer,Home & Kitchen,2,81.87,163.74
ORD-001050,CUST-0520,2023-10-28,Portable Charger,Electronics,1,94.75,94.75
ORD-001051,CUST-0301,2023-10-28,Personal Finance Basics,Books,2,9.57,19.14
ORD-001052,CUST-0077,2023-10-28,Foam Roller,Sports,1,41.66,41.66
ORD-001053,CUST-0044,2023-10-28,Business Strategy Handbook,Books,3,13.69,41.07
ORD-001054,CUST-0044,2023-10-28,Compact Blender,Home & Kitchen,4,16.7,66.8
ORD-001055,CUST-0104,2023-10-28,Bluetooth Speaker,Electronics,1,59.52,59.52
ORD-001056,CUST-0020,2023-10-29,Vitamin C Serum,Beauty,1,12.53,12.53
ORD-001057,CUST-0136,2023-10-29,Yoga Mat,Sports,1,26.61,26.61
ORD-001058,CUST-0579,2023-10-29,Cotton Hoodie,Clothing,1,29.88,29.88
ORD-001059,CUST-0169,2023-10-29,Face Moisturizer,Beauty,2,24.89,49.78
ORD-001060,CUST-0357,2023-10-29,Cotton Hoodie,Clothing,2,97.24,194.48
ORD-001061,CUST-0409,2023-10-29,Yoga Mat,Sports,3,25.86,77.58
ORD-001062,CUST-0026,2023-10-29,Mechanical Keyboard,Electronics,1,93.65,93.65
ORD-001063,CUST-0033,2023-10-30,Kitchen Knife Set,Home & Kitchen,3,14.28,42.84
ORD-001064,CUST-0423,2023-10-30,Cotton Hoodie,Clothing,1,31.35,31.35
ORD-001065,CUST-0329,2023-10-30,Sunscreen SPF 50,Beauty,1,26.14,26.14
ORD-001066,CUST-0478,2023-10-30,Air Fryer,Home & Kitchen,1,82.17,82.17
ORD-001067,CUST-0195,2023-10-31,Yoga Mat,Sports,1,40.68,40.68
ORD-001068,CUST-0091,2023-10-31,Wireless Headphones,Electronics,1,39.12,39.12
ORD-001069,CUST-0182,2023-10-31,Makeup Brush Set,Beauty,1,7.95,7.95
ORD-001070,CUST-0502,2023-10-31,Yoga Mat,Sports,1,121.63,121.63
ORD-001071,CUST-0079,2023-10-31,Resistance Bands,Sports,1,11.34,11.34
ORD-001072,CUST-0021,2023-10-31,Robot Vacuum,Home & Kitchen,1,15.05,15.05
ORD-001073,CUST-0354,2023-10-31,Running Shoes,Clothing,1,79.38,79.38
ORD-001074,CUST-0449,2023-11-01,Yoga Mat,Sports,2,18.23,36.46
ORD-001075,CUST-0165,2023-11-01,Business Strategy Handbook,Books,4,16.6,66.4
ORD-001076,CUST-0296,2023-11-01,Smart Watch,Electronics,1,203.71,203.71
ORD-001077,CUST-0323,2023-11-01,Business Strategy Handbook,Books,3,7.33,21.99
ORD-001078,CUST-0435,2023-11-01,Cotton Hoodie,Clothing,1,97.18,97.18
ORD-001079,CUST-0199,2023-11-01,Kitchen Knife Set,Home & Kitchen,4,25.0,100.0
ORD-001080,CUST-0328,2023-11-02,Robot Vacuum,Home & Kitchen,3,70.85,212.55
ORD-001081,CUST-0311,2023-11-02,Kitchen Knife Set,Home & Kitchen,1,241.44,241.44
ORD-001082,CUST-0402,2023-11-03,Makeup Brush Set,Beauty,1,17.73,17.73
ORD-001083,CUST-0042,2023-11-03,Cotton Hoodie,Clothing,2,76.14,152.28
ORD-001084,CUST-0216,2023-11-03,Running Shoes,Clothing,1,65.31,65.31
ORD-001085,CUST-0050,2023-11-03,Robot Vacuum,Home & Kitchen,1,111.11,111.11
ORD-001086,CUST-0451,2023-11-03,Denim Jacket,Clothing,2,21.58,43.16
ORD-001087,CUST-0479,2023-11-03,Kitchen Knife Set,Home & Kitchen,3,81.85,245.55
ORD-001088,CUST-0442,2023-11-04,Data Analytics Primer,Books,1,20.46,20.46
ORD-001089,CUST-0146,2023-11-04,Mechanical Keyboard,Electronics,3,346.98,1040.94
ORD-001090,CUST-0324,2023-11-04,Laptop Stand,Electronics,2,138.91,277.82
ORD-001091,CUST-0010,2023-11-04,Sunscreen SPF 50,Beauty,1,11.93,11.93
ORD-001092,CUST-0355,2023-11-04,Smart Watch,Electronics,1,703.45,703.45
ORD-001093,CUST-0234,2023-11-05,USB-C Hub,Electronics,1,337.39,337.39
ORD-001094,CUST-0043,2023-11-05,Coffee Grinder,Home & Kitchen,1,37.85,37.85
ORD-001095,CUST-0442,2023-11-05,Air Fryer,Home & Kitchen,2,41.98,83.96
ORD-001096,CUST-0454,2023-11-05,Business Strategy Handbook,Books,1,36.03,36.03
ORD-001097,CUST-0512,2023-11-05,Resistance Bands,Sports,2,131.02,262.04
ORD-001098,CUST-0396,2023-11-05,Air Fryer,Home & Kitchen,2,255.55,511.1
ORD-001099,CUST-0133,2023-11-05,Smart Watch,Electronics,1,192.78,192.78
ORD-001100,CUST-0508,2023-11-06,Denim Jacket,Clothing,1,81.49,81.49
ORD-001101,CUST-0205,2023-11-06,Personal Finance Basics,Books,1,35.66,35.66
ORD-001102,CUST-0221,2023-11-06,Air Fryer,Home & Kitchen,1,78.01,78.01
ORD-001103,CUST-0001,2023-11-06,Kitchen Knife Set,Home & Kitchen,2,41.52,83.04
ORD-001104,CUST-0134,2023-11-06,Slim Fit Jeans,Clothing,1,67.36,67.36
ORD-001105,CUST-0074,2023-11-06,Denim Jacket,Clothing,3,44.41,133.23
ORD-001106,CUST-0023,2023-11-06,Personal Finance Basics,Books,1,18.54,18.54
ORD-001107,CUST-0080,2023-11-07,Retinol Night Cream,Beauty,1,22.97,22.97
ORD-001108,CUST-0005,2023-11-07,Makeup Brush Set,Beauty,2,32.8,65.6
ORD-001109,CUST-0505,2023-11-07,Yoga Mat,Sports,2,40.8,81.6
ORD-001110,CUST-0088,2023-11-07,Electric Kettle,Home & Kitchen,1,253.16,253.16
ORD-001111,CUST-0092,2023-11-08,Wireless Headphones,Electronics,1,92.84,92.84
ORD-001112,CUST-0176,2023-11-08,Trail Backpack,Sports,2,17.16,34.32
ORD-001113,CUST-0102,2023-11-08,Kitchen Knife Set,Home & Kitchen,2,118.97,237.94
ORD-001114,CUST-0018,2023-11-08,Adjustable Dumbbell,Sports,2,24.71,49.42
ORD-001115,CUST-0029,2023-11-08,Adjustable Dumbbell,Sports,3,10.49,31.47
ORD-001116,CUST-0483,2023-11-09,Python Crash Course,Books,2,20.1,40.2
ORD-001117,CUST-0071,2023-11-09,Retinol Night Cream,Beauty,1,36.31,36.31
ORD-001118,CUST-0032,2023-11-09,Mechanical Keyboard,Electronics,2,59.51,119.02
ORD-001119,CUST-0401,2023-11-09,Business Strategy Handbook,Books,1,6.84,6.84
ORD-001120,CUST-0520,2023-11-09,Air Fryer,Home & Kitchen,2,81.34,162.68
ORD-001121,CUST-0012,2023-11-09,Running Shoes,Clothing,1,113.56,113.56
ORD-001122,CUST-0495,2023-11-10,Smart Watch,Electronics,4,94.49,377.96
ORD-001123,CUST-0057,2023-11-10,Mechanical Keyboard,Electronics,3,56.1,168.3
ORD-001124,CUST-0192,2023-11-10,Resistance Bands,Sports,1,62.62,62.62
ORD-001125,CUST-0222,2023-11-10,Business Strategy Handbook,Books,1,28.44,28.44
ORD-001126,CUST-0221,2023-11-10,Cotton Hoodie,Clothing,1,58.76,58.76
ORD-001127,CUST-0077,2023-11-10,Vitamin C Serum,Beauty,1,24.86,24.86
ORD-001128,CUST-0001,2023-11-10,Smart Watch,Electronics,1,93.6,93.6
ORD-001129,CUST-0530,2023-11-10,Portable Charger,Electronics,1,337.39,337.39
ORD-001130,CUST-0063,2023-11-11,Cotton Hoodie,Clothing,1,29.18,29.18
ORD-001131,CUST-0324,2023-11-11,Bed Sheet Set,Home & Kitchen,2,82.11,164.22
ORD-001132,CUST-0291,2023-11-11,Sheet Mask Bundle,Beauty,2,25.78,51.56
ORD-001133,CUST-0327,2023-11-11,Sheet Mask Bundle,Beauty,1,8.68,8.68
ORD-001134,CUST-0265,2023-11-11,Running Shoes,Clothing,1,58.21,58.21
ORD-001135,CUST-0013,2023-11-12,Yoga Mat,Sports,3,71.25,213.75
ORD-001136,CUST-0327,2023-11-12,Smart Watch,Electronics,1,97.27,97.27
ORD-001137,CUST-0338,2023-11-12,Robot Vacuum,Home & Kitchen,1,23.3,23.3
ORD-001138,CUST-0045,2023-11-12,Air Fryer,Home & Kitchen,1,24.93,24.93
ORD-001139,CUST-0152,2023-11-12,Cotton Hoodie,Clothing,3,41.46,124.38
ORD-001140,CUST-0200,2023-11-12,Robot Vacuum,Home & Kitchen,2,125.74,251.48
ORD-001141,CUST-0475,2023-11-12,Bluetooth Speaker,Electronics,4,213.16,852.64
ORD-001142,CUST-0347,2023-11-12,Cotton Hoodie,Clothing,1,106.12,106.12
ORD-001143,CUST-0267,2023-11-13,Insulated Water Bottle,Sports,2,16.66,33.32
ORD-001144,CUST-0461,2023-11-13,Business Strategy Handbook,Books,1,39.48,39.48
ORD-001145,CUST-0326,2023-11-13,Cotton Hoodie,Clothing,2,104.63,209.26
ORD-001146,CUST-0344,2023-11-13,Business Strategy Handbook,Books,2,15.3,30.6
ORD-001147,CUST-0368,2023-11-13,Healthy Meal Prep,Books,3,14.2,42.6
ORD-001148,CUST-0339,2023-11-13,Wireless Headphones,Electronics,1,65.47,65.47
ORD-001149,CUST-0096,2023-11-14,Mechanical Keyboard,Electronics,2,102.59,205.18
ORD-001150,CUST-0011,2023-11-14,Denim Jacket,Clothing,1,19.26,19.26
ORD-001151,CUST-0008,2023-11-15,Basketball,Sports,1,9.91,9.91
ORD-001152,CUST-0506,2023-11-15,Retinol Night Cream,Beauty,4,37.07,148.28
ORD-001153,CUST-0245,2023-11-15,Cotton Hoodie,Clothing,4,43.76,175.04
ORD-001154,CUST-0060,2023-11-15,Running Shoes,Clothing,1,102.38,102.38
ORD-001155,CUST-0502,2023-11-16,Cotton Hoodie,Clothing,1,43.43,43.43
ORD-001156,CUST-0002,2023-11-16,Wireless Headphones,Electronics,2,40.43,80.86
ORD-001157,CUST-0136,2023-11-16,Makeup Brush Set,Beauty,1,24.98,24.98
ORD-001158,CUST-0281,2023-11-16,Wireless Headphones,Electronics,1,61.72,61.72
ORD-001159,CUST-0232,2023-11-16,Wireless Headphones,Electronics,2,39.19,78.38
ORD-001160,CUST-0291,2023-11-16,Polo Shirt,Clothing,4,93.9,375.6
ORD-001161,CUST-0147,2023-11-16,Laptop Stand,Electronics,1,39.85,39.85
ORD-001162,CUST-0014,2023-11-17,Running Shoes,Clothing,1,94.27,94.27
ORD-001163,CUST-0071,2023-11-17,Air Fryer,Home & Kitchen,3,228.97,686.91
ORD-001164,CUST-0201,2023-11-17,Smart Watch,Electronics,1,681.95,681.95
ORD-001165,CUST-0077,2023-11-17,Hair Dryer,Beauty,1,18.86,18.86
ORD-001166,CUST-0067,2023-11-17,Portable Charger,Electronics,1,56.95,56.95
ORD-001167,CUST-0074,2023-11-17,Coffee Grinder,Home & Kitchen,1,15.08,15.08
ORD-001168,CUST-0014,2023-11-17,Kitchen Knife Set,Home & Kitchen,2,17.02,34.04
ORD-001169,CUST-0053,2023-11-17,Cotton Hoodie,Clothing,2,103.41,206.82
ORD-001170,CUST-0150,2023-11-17,Modern JavaScript Guide,Books,1,6.91,6.91
ORD-001171,CUST-0489,2023-11-17,Basketball,Sports,2,39.86,79.72
ORD-001172,CUST-0082,2023-11-17,Graphic T-Shirt,Clothing,1,60.34,60.34
ORD-001173,CUST-0118,2023-11-18,Kitchen Knife Set,Home & Kitchen,2,83.19,166.38
ORD-001174,CUST-0016,2023-11-18,Yoga Mat,Sports,1,39.12,39.12
ORD-001175,CUST-0551,2023-11-18,Face Moisturizer,Beauty,1,7.7,7.7
ORD-001176,CUST-0018,2023-11-18,Sheet Mask Bundle,Beauty,1,8.48,8.48
ORD-001177,CUST-0201,2023-11-18,Sheet Mask Bundle,Beauty,1,19.09,19.09
ORD-001178,CUST-0441,2023-11-19,Vitamin C Serum,Beauty,1,25.67,25.67
ORD-001179,CUST-0029,2023-11-19,Bamboo Cutting Board,Home & Kitchen,2,82.6,165.2
ORD-001180,CUST-0034,2023-11-19,Slim Fit Jeans,Clothing,2,98.72,197.44
ORD-001181,CUST-0064,2023-11-19,Resistance Bands,Sports,1,128.71,128.71
ORD-001182,CUST-0136,2023-11-19,Rain Jacket,Clothing,1,63.65,63.65
ORD-001183,CUST-0030,2023-11-19,Retinol Night Cream,Beauty,1,26.83,26.83
ORD-001184,CUST-0301,2023-11-20,Makeup Brush Set,Beauty,1,26.92,26.92
ORD-001185,CUST-0004,2023-11-20,Resistance Bands,Sports,3,37.91,113.73
ORD-001186,CUST-0024,2023-11-20,Bluetooth Speaker,Electronics,1,340.98,340.98
ORD-001187,CUST-0029,2023-11-20,Air Fryer,Home & Kitchen,3,246.7,740.1
ORD-001188,CUST-0392,2023-11-20,Wireless Headphones,Electronics,1,124.16,124.16
ORD-001189,CUST-0025,2023-11-20,Running Waist Pack,Sports,1,124.48,124.48
ORD-001190,CUST-0430,2023-11-20,Vitamin C Serum,Beauty,2,14.12,28.24
ORD-001191,CUST-0217,2023-11-20,Business Strategy Handbook,Books,2,20.95,41.9
ORD-001192,CUST-0061,2023-11-20,Yoga Leggings,Clothing,4,20.16,80.64
ORD-001193,CUST-0217,2023-11-20,Resistance Bands,Sports,1,10.0,10.0
ORD-001194,CUST-0499,2023-11-20,Air Fryer,Home & Kitchen,1,39.46,39.46
ORD-001195,CUST-0209,2023-11-20,Yoga Leggings,Clothing,3,19.68,59.04
ORD-001196,CUST-0098,2023-11-21,Yoga Leggings,Clothing,2,20.52,41.04
ORD-001197,CUST-0459,2023-11-21,Kitchen Knife Set,Home & Kitchen,1,116.61,116.61
ORD-001198,CUST-0008,2023-11-21,Kitchen Knife Set,Home & Kitchen,2,259.61,519.22
ORD-001199,CUST-0233,2023-11-22,Coffee Grinder,Home & Kitchen,3,41.03,123.09
ORD-001200,CUST-0011,2023-11-22,Vitamin C Serum,Beauty,1,40.05,40.05
ORD-001201,CUST-0001,2023-11-22,Yoga Mat,Sports,1,131.06,131.06
ORD-001202,CUST-0025,2023-11-22,Cotton Hoodie,Clothing,1,103.29,103.29
ORD-001203,CUST-0075,2023-11-22,Mechanical Keyboard,Electronics,3,96.54,289.62
ORD-001204,CUST-0541,2023-11-22,Graphic T-Shirt,Clothing,2,28.84,57.68
ORD-001205,CUST-0002,2023-11-23,Webcam Pro,Electronics,1,38.96,38.96
ORD-001206,CUST-0332,2023-11-23,Cotton Hoodie,Clothing,2,110.64,221.28
ORD-001207,CUST-0283,2023-11-23,Air Fryer,Home & Kitchen,2,119.61,239.22
ORD-001208,CUST-0008,2023-11-23,Laptop Stand,Electronics,3,61.03,183.09
ORD-001209,CUST-0060,2023-11-24,Denim Jacket,Clothing,1,30.88,30.88
ORD-001210,CUST-0048,2023-11-24,Graphic T-Shirt,Clothing,3,41.33,123.99
ORD-001211,CUST-0056,2023-11-24,Mechanical Keyboard,Electronics,1,94.26,94.26
ORD-001212,CUST-0031,2023-11-24,Foam Roller,Sports,1,129.79,129.79
ORD-001213,CUST-0526,2023-11-24,Data Analytics Primer,Books,3,6.7,20.1
ORD-001214,CUST-0002,2023-11-24,Kitchen Knife Set,Home & Kitchen,1,79.44,79.44
ORD-001215,CUST-0428,2023-11-24,Smart Watch,Electronics,1,684.05,684.05
ORD-001216,CUST-0554,2023-11-25,Air Fryer,Home & Kitchen,2,24.24,48.48
ORD-001217,CUST-0064,2023-11-25,Air Fryer,Home & Kitchen,2,121.51,243.02
ORD-001218,CUST-0127,2023-11-25,Vitamin C Serum,Beauty,2,35.62,71.24
ORD-001219,CUST-0013,2023-11-25,USB-C Hub,Electronics,1,93.35,93.35
ORD-001220,CUST-0135,2023-11-25,Face Moisturizer,Beauty,2,8.75,17.5
ORD-001221,CUST-0054,2023-11-25,Air Fryer,Home & Kitchen,1,78.77,78.77
ORD-001222,CUST-0584,2023-11-26,Polo Shirt,Clothing,2,56.85,113.7
ORD-001223,CUST-0279,2023-11-26,Wireless Headphones,Electronics,3,197.34,592.02
ORD-001224,CUST-0266,2023-11-26,Sunscreen SPF 50,Beauty,1,21.03,21.03
ORD-001225,CUST-0319,2023-11-26,Kitchen Knife Set,Home & Kitchen,2,116.6,233.2
ORD-001226,CUST-0022,2023-11-26,Graphic T-Shirt,Clothing,2,79.47,158.94
ORD-001227,CUST-0027,2023-11-26,Business Strategy Handbook,Books,2,19.58,39.16
ORD-001228,CUST-0280,2023-11-26,Portable Charger,Electronics,1,38.1,38.1
ORD-001229,CUST-0025,2023-11-26,Denim Jacket,Clothing,2,112.07,224.14
ORD-001230,CUST-0039,2023-11-26,Bamboo Cutting Board,Home & Kitchen,1,128.56,128.56
ORD-001231,CUST-0553,2023-11-26,Running Shoes,Clothing,1,111.15,111.15
ORD-001232,CUST-0018,2023-11-27,Wireless Headphones,Electronics,1,693.26,693.26
ORD-001233,CUST-0034,2023-11-27,Wireless Headphones,Electronics,1,89.96,89.96
ORD-001234,CUST-0027,2023-11-27,Cotton Hoodie,Clothing,1,59.55,59.55
ORD-001235,CUST-0284,2023-11-27,Wireless Headphones,Electronics,1,129.84,129.84
ORD-001236,CUST-0009,2023-11-27,Yoga Leggings,Clothing,1,60.9,60.9
ORD-001237,CUST-0026,2023-11-28,Kitchen Knife Set,Home & Kitchen,2,128.99,257.98
ORD-001238,CUST-0185,2023-11-28,Portable Charger,Electronics,3,219.38,658.14
ORD-001239,CUST-0182,2023-11-28,Mechanical Keyboard,Electronics,1,207.27,207.27
ORD-001240,CUST-0303,2023-11-28,Running Shoes,Clothing,1,42.47,42.47
ORD-001241,CUST-0329,2023-11-29,Wireless Headphones,Electronics,1,92.14,92.14
ORD-001242,CUST-0001,2023-11-29,Air Fryer,Home & Kitchen,1,41.56,41.56
ORD-001243,CUST-0116,2023-11-30,Denim Jacket,Clothing,4,29.61,118.44
ORD-001244,CUST-0001,2023-11-30,Smart Watch,Electronics,1,324.0,324.0
ORD-001245,CUST-0092,2023-11-30,Sheet Mask Bundle,Beauty,1,23.9,23.9
ORD-001246,CUST-0002,2023-11-30,Webcam Pro,Electronics,1,54.42,54.42
ORD-001247,CUST-0116,2023-11-30,Wireless Headphones,Electronics,1,59.06,59.06
ORD-001248,CUST-0516,2023-11-30,Laptop Stand,Electronics,1,724.73,724.73
ORD-001249,CUST-0229,2023-11-30,Yoga Mat,Sports,4,26.04,104.16
ORD-001250,CUST-0377,2023-11-30,Face Moisturizer,Beauty,2,65.18,130.36
ORD-001251,CUST-0225,2023-11-30,Robot Vacuum,Home & Kitchen,1,73.15,73.15
ORD-001252,CUST-0520,2023-12-01,Leadership Playbook,Books,1,16.31,16.31
ORD-001253,CUST-0316,2023-12-01,Insulated Water Bottle,Sports,1,43.47,43.47
ORD-001254,CUST-0407,2023-12-01,Business Strategy Handbook,Books,1,15.39,15.39
ORD-001255,CUST-0592,2023-12-01,Coffee Grinder,Home & Kitchen,1,74.32,74.32
ORD-001256,CUST-0264,2023-12-01,Running Shoes,Clothing,1,44.21,44.21
ORD-001257,CUST-0031,2023-12-01,Running Shoes,Clothing,1,55.39,55.39
ORD-001258,CUST-0274,2023-12-02,Wireless Headphones,Electronics,2,723.15,1446.3
ORD-001259,CUST-0365,2023-12-02,Basketball,Sports,1,116.86,116.86
ORD-001260,CUST-0421,2023-12-02,Mechanical Keyboard,Electronics,1,384.42,384.42
ORD-001261,CUST-0150,2023-12-02,Retinol Night Cream,Beauty,1,12.7,12.7
ORD-001262,CUST-0002,2023-12-02,Kitchen Knife Set,Home & Kitchen,1,77.68,77.68
ORD-001263,CUST-0350,2023-12-02,Running Shoes,Clothing,1,78.17,78.17
ORD-001264,CUST-0014,2023-12-02,Laptop Stand,Electronics,1,359.35,359.35
ORD-001265,CUST-0077,2023-12-02,Kitchen Knife Set,Home & Kitchen,1,80.77,80.77
ORD-001266,CUST-0038,2023-12-02,Sunscreen SPF 50,Beauty,1,19.48,19.48
ORD-001267,CUST-0003,2023-12-02,Electric Kettle,Home & Kitchen,2,15.16,30.32
ORD-001268,CUST-0026,2023-12-02,Cotton Hoodie,Clothing,1,45.23,45.23
ORD-001269,CUST-0030,2023-12-02,Rain Jacket,Clothing,1,108.72,108.72
ORD-001270,CUST-0373,2023-12-03,Business Strategy Handbook,Books,1,7.96,7.96
ORD-001271,CUST-0045,2023-12-03,Cotton Hoodie,Clothing,2,109.58,219.16
ORD-001272,CUST-0069,2023-12-03,Body Lotion,Beauty,1,59.88,59.88
ORD-001273,CUST-0271,2023-12-03,Vitamin C Serum,Beauty,1,25.49,25.49
ORD-001274,CUST-0468,2023-12-03,Kitchen Knife Set,Home & Kitchen,1,81.13,81.13
ORD-001275,CUST-0033,2023-12-03,Vitamin C Serum,Beauty,2,26.88,53.76
ORD-001276,CUST-0020,2023-12-03,Face Moisturizer,Beauty,1,8.24,8.24
ORD-001277,CUST-0315,2023-12-03,Vitamin C Serum,Beauty,2,36.11,72.22
ORD-001278,CUST-0195,2023-12-03,Running Shoes,Clothing,2,76.93,153.86
ORD-001279,CUST-0200,2023-12-03,Kitchen Knife Set,Home & Kitchen,3,79.68,239.04
ORD-001280,CUST-0019,2023-12-04,Business Strategy Handbook,Books,3,26.05,78.15
ORD-001281,CUST-0525,2023-12-04,Sunscreen SPF 50,Beauty,1,20.33,20.33
ORD-001282,CUST-0190,2023-12-04,Polo Shirt,Clothing,1,110.93,110.93
ORD-001283,CUST-0100,2023-12-04,Smart Watch,Electronics,2,133.79,267.58
ORD-001284,CUST-0085,2023-12-04,Foam Roller,Sports,1,18.5,18.5
ORD-001285,CUST-0255,2023-12-04,Wireless Headphones,Electronics,2,63.23,126.46
ORD-001286,CUST-0406,2023-12-04,Vitamin C Serum,Beauty,1,36.82,36.82
ORD-001287,CUST-0116,2023-12-05,Business Strategy Handbook,Books,1,6.73,6.73
ORD-001288,CUST-0241,2023-12-05,Bed Sheet Set,Home & Kitchen,3,81.36,244.08
ORD-001289,CUST-0497,2023-12-05,Business Strategy Handbook,Books,1,27.86,27.86
ORD-001290,CUST-0114,2023-12-05,Makeup Brush Set,Beauty,3,26.17,78.51
ORD-001291,CUST-0318,2023-12-05,Air Fryer,Home & Kitchen,1,237.95,237.95
ORD-001292,CUST-0297,2023-12-05,Cotton Hoodie,Clothing,2,33.72,67.44
ORD-001293,CUST-0189,2023-12-06,Wireless Headphones,Electronics,1,59.75,59.75
ORD-001294,CUST-0395,2023-12-06,USB-C Hub,Electronics,1,130.89,130.89
ORD-001295,CUST-0511,2023-12-06,Running Waist Pack,Sports,2,27.99,55.98
ORD-001296,CUST-0393,2023-12-06,Wireless Headphones,Electronics,2,41.31,82.62
ORD-001297,CUST-0512,2023-12-07,Cotton Hoodie,Clothing,2,19.77,39.54
ORD-001298,CUST-0126,2023-12-07,Wireless Headphones,Electronics,1,41.51,41.51
ORD-001299,CUST-0163,2023-12-07,Data Analytics Primer,Books,1,14.76,14.76
ORD-001300,CUST-0392,2023-12-07,Insulated Water Bottle,Sports,1,17.83,17.83
ORD-001301,CUST-0086,2023-12-07,Cotton Hoodie,Clothing,1,95.58,95.58
ORD-001302,CUST-0307,2023-12-07,Hair Dryer,Beauty,1,14.22,14.22
